degree	metaedge_side	metaedge	side	square
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
5	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
11	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
7	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
8	"Disease→
associates→
Gene"	DaG	target	FALSE
24	"Disease→
associates→
Gene"	DaG	target	FALSE
22	"Disease→
associates→
Gene"	DaG	target	FALSE
11	"Disease→
associates→
Gene"	DaG	target	FALSE
8	"Disease→
associates→
Gene"	DaG	target	FALSE
7	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
7	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
16	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
9	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
7	"Disease→
associates→
Gene"	DaG	target	FALSE
5	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
8	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
7	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
19	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
7	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
7	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
5	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
5	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
8	"Disease→
associates→
Gene"	DaG	target	FALSE
15	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
7	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
19	"Disease→
associates→
Gene"	DaG	target	FALSE
10	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
10	"Disease→
associates→
Gene"	DaG	target	FALSE
13	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
15	"Disease→
associates→
Gene"	DaG	target	FALSE
8	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
5	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
20	"Disease→
associates→
Gene"	DaG	target	FALSE
15	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
10	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
21	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
9	"Disease→
associates→
Gene"	DaG	target	FALSE
9	"Disease→
associates→
Gene"	DaG	target	FALSE
11	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
9	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
8	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
6	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
4	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
3	"Disease→
associates→
Gene"	DaG	target	FALSE
2	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
1	"Disease→
associates→
Gene"	DaG	target	FALSE
