id_a	id_b	edge	edge_prior	degree_product	feature	value
index"	6480
1470	1551	FALSE	0.735	5712	"Preferential attachment
index"	5712
1165	3847	FALSE	14.833333333333334	104193	"Preferential attachment
index"	104193
256	138	FALSE	2.2976190476190474	16303	"Preferential attachment
index"	16303
157	3376	FALSE	5.041322314049586	38664	"Preferential attachment
index"	38664
1864	3326	FALSE	0.051587301587301584	756	"Preferential attachment
index"	756
455	3660	FALSE	1.0421052631578946	7872	"Preferential attachment
index"	7872
873	1041	FALSE	10.470588235294118	65800	"Preferential attachment
index"	65800
849	895	FALSE	14.333333333333334	76908	"Preferential attachment
index"	76908
1658	3309	FALSE	0.75	4532	"Preferential attachment
index"	4532
3663	3675	FALSE	4.930555555555555	46551	"Preferential attachment
index"	46551
1170	297	FALSE	4.211111111111111	35931	"Preferential attachment
index"	35931
2621	328	FALSE	5.771428571428571	45540	"Preferential attachment
index"	45540
4049	3515	FALSE	10.7	72270	"Preferential attachment
index"	72270
1657	3882	FALSE	1.2544378698224852	9322	"Preferential attachment
index"	9322
684	681	FALSE	8.545454545454545	59616	"Preferential attachment
index"	59616
1066	558	FALSE	0.6181818181818182	4732	"Preferential attachment
index"	4732
1864	3082	FALSE	3.261904761904762	22470	"Preferential attachment
index"	22470
456	1320	FALSE	27.416666666666668	203780	"Preferential attachment
index"	203780
974	1743	FALSE	8.1	56112	"Preferential attachment
index"	56112
2414	1967	FALSE	0.707983193277311	5800	"Preferential attachment
index"	5800
1070	4041	FALSE	3.4705882352941178	25935	"Preferential attachment
index"	25935
1257	2779	FALSE	22.583333333333332	149632	"Preferential attachment
index"	149632
3145	2851	FALSE	0.6875	4726	"Preferential attachment
index"	4726
1537	2084	FALSE	1.7894736842105263	14195	"Preferential attachment
index"	14195
1957	38	FALSE	2.2756410256410255	17940	"Preferential attachment
index"	17940
736	1199	FALSE	1.018181818181818	8701	"Preferential attachment
index"	8701
1374	2805	FALSE	12.979591836734693	80400	"Preferential attachment
index"	80400
1691	2960	FALSE	1.8375	13392	"Preferential attachment
index"	13392
1511	386	FALSE	3.4375	26196	"Preferential attachment
index"	26196
1255	3728	FALSE	0.49615384615384617	4539	"Preferential attachment
index"	4539
1224	987	FALSE	1.04375	7965	"Preferential attachment
index"	7965
1186	3419	FALSE	0.868421052631579	6720	"Preferential attachment
index"	6720
2987	929	FALSE	1.1904761904761905	8528	"Preferential attachment
index"	8528
2259	1768	FALSE	0.9090909090909091	8442	"Preferential attachment
index"	8442
843	2138	FALSE	0.7210743801652892	5915	"Preferential attachment
index"	5915
4000	2335	FALSE	0.890625	7245	"Preferential attachment
index"	7245
2432	2160	FALSE	0.3058823529411765	2924	"Preferential attachment
index"	2924
1311	3597	FALSE	3.715909090909091	23595	"Preferential attachment
index"	23595
2028	1087	FALSE	1.3628808864265929	10625	"Preferential attachment
index"	10625
3363	2645	FALSE	1.52	12882	"Preferential attachment
index"	12882
2150	3472	FALSE	2.4705882352941178	17550	"Preferential attachment
index"	17550
3335	3078	FALSE	3.6923076923076925	30178	"Preferential attachment
index"	30178
2554	228	FALSE	4.875	30191	"Preferential attachment
index"	30191
228	1460	FALSE	0.9425287356321839	7491	"Preferential attachment
index"	7491
1775	846	FALSE	6.56043956043956	47160	"Preferential attachment
index"	47160
2132	1025	FALSE	0.93048128342246	7850	"Preferential attachment
index"	7850
198	23	FALSE	8.227272727272727	61124	"Preferential attachment
index"	61124
1445	80	FALSE	6.34375	38100	"Preferential attachment
index"	38100
547	2939	FALSE	4.041666666666667	32032	"Preferential attachment
index"	32032
3526	606	FALSE	18.305555555555557	124616	"Preferential attachment
index"	124616
2461	3274	FALSE	0.5	4320	"Preferential attachment
index"	4320
3180	1227	FALSE	0.8830409356725146	7104	"Preferential attachment
index"	7104
1540	637	FALSE	1.27	9916	"Preferential attachment
index"	9916
2818	3572	FALSE	4.253246753246753	31758	"Preferential attachment
index"	31758
427	3879	FALSE	2.550925925925926	20300	"Preferential attachment
index"	20300
2075	1853	FALSE	0.7967914438502673	6540	"Preferential attachment
index"	6540
347	2581	FALSE	5.616071428571429	43578	"Preferential attachment
index"	43578
2577	310	FALSE	1.8958333333333333	13695	"Preferential attachment
index"	13695
3351	232	FALSE	0.15384615384615385	1102	"Preferential attachment
index"	1102
1534	3876	FALSE	7.142857142857143	49504	"Preferential attachment
index"	49504
2294	99	FALSE	2.1640625	16002	"Preferential attachment
index"	16002
721	870	FALSE	7.090909090909091	49588	"Preferential attachment
index"	49588
647	1468	FALSE	1.3194444444444444	8760	"Preferential attachment
index"	8760
510	3379	FALSE	2.627450980392157	18867	"Preferential attachment
index"	18867
2926	3784	FALSE	2.2777777777777777	20648	"Preferential attachment
index"	20648
2781	653	FALSE	5.833333333333333	41250	"Preferential attachment
index"	41250
1713	1931	FALSE	0.875	6454	"Preferential attachment
index"	6454
3752	1555	FALSE	6.411764705882353	38844	"Preferential attachment
index"	38844
3048	2709	FALSE	2.3101604278074865	17900	"Preferential attachment
index"	17900
1406	524	FALSE	9.085714285714285	66310	"Preferential attachment
index"	66310
1514	2055	FALSE	7.63265306122449	62000	"Preferential attachment
index"	62000
3779	1199	FALSE	1.277511961722488	10164	"Preferential attachment
index"	10164
3901	3972	FALSE	0.3939393939393939	3444	"Preferential attachment
index"	3444
3913	1013	FALSE	3.5844155844155843	26814	"Preferential attachment
index"	26814
4050	43	FALSE	1.8095238095238095	12669	"Preferential attachment
index"	12669
2994	3091	FALSE	0.3142857142857143	2046	"Preferential attachment
index"	2046
2571	880	FALSE	6.778947368421052	52125	"Preferential attachment
index"	52125
3222	3534	FALSE	0.675	6667	"Preferential attachment
index"	6667
3202	2597	FALSE	0.16483516483516483	1550	"Preferential attachment
index"	1550
3489	730	FALSE	8.077777777777778	56088	"Preferential attachment
index"	56088
2385	2748	FALSE	0.11983471074380166	1080	"Preferential attachment
index"	1080
1771	1949	FALSE	0.5584415584415584	4563	"Preferential attachment
index"	4563
364	930	FALSE	2.3484162895927603	18000	"Preferential attachment
index"	18000
2724	1758	FALSE	3.2	22814	"Preferential attachment
index"	22814
27	3147	FALSE	0.26785714285714285	3042	"Preferential attachment
index"	3042
1942	865	FALSE	15.6	97299	"Preferential attachment
index"	97299
1099	4069	FALSE	0.9764705882352941	7884	"Preferential attachment
index"	7884
3551	2620	FALSE	6.181818181818182	41747	"Preferential attachment
index"	41747
3817	3914	FALSE	0.4251012145748988	3792	"Preferential attachment
index"	3792
3413	239	FALSE	1.6090909090909091	12628	"Preferential attachment
index"	12628
3575	2994	FALSE	0.5714285714285714	2541	"Preferential attachment
index"	2541
1494	1639	FALSE	1.8421052631578947	16770	"Preferential attachment
index"	16770
2400	1329	FALSE	0.17669172932330826	1880	"Preferential attachment
index"	1880
452	1586	FALSE	0.8333333333333334	6936	"Preferential attachment
index"	6936
59	67	FALSE	5.0234375	34163	"Preferential attachment
index"	34163
3410	4075	FALSE	4.761904761904762	32786	"Preferential attachment
index"	32786
227	1831	FALSE	1.0192307692307692	7105	"Preferential attachment
index"	7105
913	2139	FALSE	1.9607843137254901	13338	"Preferential attachment
index"	13338
2330	3323	FALSE	0.046052631578947366	476	"Preferential attachment
index"	476
2804	3650	FALSE	1.395	10848	"Preferential attachment
index"	10848
1274	1101	FALSE	10.7	71380	"Preferential attachment
index"	71380
49	3666	FALSE	0.17575757575757575	1480	"Preferential attachment
index"	1480
3384	2060	FALSE	2.3092105263157894	17447	"Preferential attachment
index"	17447
780	3319	FALSE	11.423076923076923	60030	"Preferential attachment
index"	60030
2820	1249	FALSE	2.5833333333333335	19239	"Preferential attachment
index"	19239
2132	1020	FALSE	1.2867132867132867	10250	"Preferential attachment
index"	10250
2103	2806	FALSE	0.7277777777777777	4681	"Preferential attachment
index"	4681
2406	838	FALSE	2.8181818181818183	17644	"Preferential attachment
index"	17644
1618	1922	FALSE	6.888888888888889	48472	"Preferential attachment
index"	48472
2873	2126	FALSE	10.632352941176471	74438	"Preferential attachment
index"	74438
3973	2609	FALSE	1.5678670360110802	12408	"Preferential attachment
index"	12408
527	2451	FALSE	8.147058823529411	63271	"Preferential attachment
index"	63271
1117	3099	FALSE	13	78736	"Preferential attachment
index"	78736
1965	2073	FALSE	2.490740740740741	19372	"Preferential attachment
index"	19372
3959	2486	FALSE	0.0625	468	"Preferential attachment
index"	468
1886	1778	FALSE	0.15104166666666666	1053	"Preferential attachment
index"	1053
110	2611	FALSE	0.4253246753246753	3240	"Preferential attachment
index"	3240
3598	3979	FALSE	3.925	28455	"Preferential attachment
index"	28455
1296	985	FALSE	29.25	238368	"Preferential attachment
index"	238368
1244	1975	FALSE	11.428571428571429	73423	"Preferential attachment
index"	73423
2448	608	FALSE	3.2527472527472527	23318	"Preferential attachment
index"	23318
335	2413	FALSE	21.166666666666668	161191	"Preferential attachment
index"	161191
255	2170	FALSE	1.8054298642533937	13775	"Preferential attachment
index"	13775
3089	3788	FALSE	2.172727272727273	15624	"Preferential attachment
index"	15624
2660	2692	FALSE	0.42857142857142855	3296	"Preferential attachment
index"	3296
111	1805	FALSE	0.578125	4900	"Preferential attachment
index"	4900
492	2077	FALSE	1.8432539682539681	13095	"Preferential attachment
index"	13095
4053	3692	FALSE	1.6736111111111112	12827	"Preferential attachment
index"	12827
425	543	FALSE	2.823529411764706	20805	"Preferential attachment
index"	20805
49	2770	FALSE	0.17532467532467533	1280	"Preferential attachment
index"	1280
339	2710	FALSE	1.5178571428571428	11492	"Preferential attachment
index"	11492
292	2626	FALSE	15.416666666666666	84528	"Preferential attachment
index"	84528
1195	907	FALSE	24.142857142857142	168910	"Preferential attachment
index"	168910
3210	1901	FALSE	0.24618736383442266	2223	"Preferential attachment
index"	2223
1241	3388	FALSE	10.928571428571429	75712	"Preferential attachment
index"	75712
1327	2381	FALSE	2.9523809523809526	19782	"Preferential attachment
index"	19782
1080	3942	FALSE	12.2	79692	"Preferential attachment
index"	79692
295	850	FALSE	8.666666666666666	69138	"Preferential attachment
index"	69138
542	1670	FALSE	1.7428571428571429	13440	"Preferential attachment
index"	13440
2995	448	FALSE	5.7272727272727275	40896	"Preferential attachment
index"	40896
2747	4048	FALSE	1.04375	8316	"Preferential attachment
index"	8316
3252	3837	FALSE	2.75	21120	"Preferential attachment
index"	21120
491	2380	FALSE	1.3625	9622	"Preferential attachment
index"	9622
3030	2981	FALSE	10.23076923076923	72930	"Preferential attachment
index"	72930
2246	2740	FALSE	0.5986394557823129	4950	"Preferential attachment
index"	4950
2292	3273	FALSE	0.39285714285714285	3364	"Preferential attachment
index"	3364
1041	1192	FALSE	12.0625	76986	"Preferential attachment
index"	76986
4001	418	FALSE	0.96875	7434	"Preferential attachment
index"	7434
1841	3522	FALSE	2.1666666666666665	17430	"Preferential attachment
index"	17430
847	1071	FALSE	13.125	113578	"Preferential attachment
index"	113578
4018	1047	FALSE	1.1851851851851851	11440	"Preferential attachment
index"	11440
1362	314	FALSE	5.55	40512	"Preferential attachment
index"	40512
3226	2803	FALSE	0	60	"Preferential attachment
index"	60
1280	899	FALSE	15.666666666666666	135774	"Preferential attachment
index"	135774
3014	1143	FALSE	4.6923076923076925	37515	"Preferential attachment
index"	37515
2861	3427	FALSE	0.14285714285714285	870	"Preferential attachment
index"	870
4036	2331	FALSE	0.18571428571428572	2112	"Preferential attachment
index"	2112
2553	1697	FALSE	2.8125	20720	"Preferential attachment
index"	20720
944	354	FALSE	1.8034188034188035	13688	"Preferential attachment
index"	13688
3379	3823	FALSE	1.2058823529411764	9177	"Preferential attachment
index"	9177
3370	2263	FALSE	3.1416666666666666	22464	"Preferential attachment
index"	22464
2549	3969	FALSE	1.2156862745098038	10044	"Preferential attachment
index"	10044
2248	1975	FALSE	1.7142857142857142	13923	"Preferential attachment
index"	13923
2002	3949	FALSE	3.4705882352941178	29202	"Preferential attachment
index"	29202
404	3417	FALSE	6.476190476190476	52682	"Preferential attachment
index"	52682
2145	2326	FALSE	1.4	10320	"Preferential attachment
index"	10320
1026	2348	FALSE	8.764705882352942	64064	"Preferential attachment
index"	64064
3942	4072	FALSE	12.088888888888889	83520	"Preferential attachment
index"	83520
1604	479	FALSE	3.3402777777777777	27370	"Preferential attachment
index"	27370
33	2706	FALSE	0.027777777777777776	440	"Preferential attachment
index"	440
1619	1747	FALSE	21.866666666666667	170748	"Preferential attachment
index"	170748
3578	3450	FALSE	0.4194214876033058	3600	"Preferential attachment
index"	3600
3022	1754	FALSE	0.655328798185941	4753	"Preferential attachment
index"	4753
3676	2601	FALSE	0.19444444444444445	1989	"Preferential attachment
index"	1989
2084	2804	FALSE	1.1368421052631579	9605	"Preferential attachment
index"	9605
280	1648	FALSE	1.7469135802469136	15251	"Preferential attachment
index"	15251
3102	1231	FALSE	0.25287356321839083	2277	"Preferential attachment
index"	2277
1702	3427	FALSE	0.24519230769230768	1725	"Preferential attachment
index"	1725
2363	3775	FALSE	0.4928571428571429	3216	"Preferential attachment
index"	3216
47	3630	FALSE	4.476923076923077	32250	"Preferential attachment
index"	32250
2160	1093	FALSE	1.2941176470588236	9976	"Preferential attachment
index"	9976
1374	109	FALSE	14.571428571428571	100800	"Preferential attachment
index"	100800
727	1227	FALSE	0.29605263157894735	2240	"Preferential attachment
index"	2240
3474	1276	FALSE	29	203036	"Preferential attachment
index"	203036
1923	2834	FALSE	1.0073260073260073	8633	"Preferential attachment
index"	8633
225	3673	FALSE	0.5640138408304498	4876	"Preferential attachment
index"	4876
3078	1357	FALSE	10.142857142857142	53862	"Preferential attachment
index"	53862
357	1912	FALSE	0.9019138755980861	7623	"Preferential attachment
index"	7623
1604	774	FALSE	2.25	20608	"Preferential attachment
index"	20608
2119	662	FALSE	3.7142857142857144	22198	"Preferential attachment
index"	22198
1123	289	FALSE	9.207792207792208	65670	"Preferential attachment
index"	65670
1281	1263	FALSE	18.083333333333332	169932	"Preferential attachment
index"	169932
1310	2281	FALSE	11.25	73815	"Preferential attachment
index"	73815
498	3571	FALSE	6.707692307692308	47399	"Preferential attachment
index"	47399
3949	2562	FALSE	3.372549019607843	26690	"Preferential attachment
index"	26690
957	491	FALSE	20.5	164423	"Preferential attachment
index"	164423
306	3540	FALSE	3.9047619047619047	31725	"Preferential attachment
index"	31725
1588	1602	FALSE	8.869047619047619	61663	"Preferential attachment
index"	61663
2262	2720	FALSE	0.5887445887445888	5292	"Preferential attachment
index"	5292
1295	1881	FALSE	7.159090909090909	45661	"Preferential attachment
index"	45661
3106	501	FALSE	7.909090909090909	31920	"Preferential attachment
index"	31920
3129	3977	FALSE	9.23076923076923	61633	"Preferential attachment
index"	61633
2470	1313	FALSE	5.883116883116883	40132	"Preferential attachment
index"	40132
895	2676	FALSE	5.9375	41184	"Preferential attachment
index"	41184
3941	1241	FALSE	6.166666666666667	45696	"Preferential attachment
index"	45696
1644	3581	FALSE	1.0404040404040404	8446	"Preferential attachment
index"	8446
1708	1599	FALSE	2.6666666666666665	22680	"Preferential attachment
index"	22680
2032	2740	FALSE	1.7959183673469388	13545	"Preferential attachment
index"	13545
3747	3328	FALSE	0.05303030303030303	585	"Preferential attachment
index"	585
559	3141	FALSE	1.875	14700	"Preferential attachment
index"	14700
1770	3015	FALSE	8.423076923076923	58240	"Preferential attachment
index"	58240
4029	1348	FALSE	2.0974025974025974	15876	"Preferential attachment
index"	15876
3116	967	FALSE	2.544642857142857	17766	"Preferential attachment
index"	17766
153	788	FALSE	4.125	31220	"Preferential attachment
index"	31220
2299	564	FALSE	6.142857142857143	42465	"Preferential attachment
index"	42465
602	2772	FALSE	4.704545454545454	31200	"Preferential attachment
index"	31200
3459	613	FALSE	10.58974358974359	66998	"Preferential attachment
index"	66998
1785	1317	FALSE	5.4	34986	"Preferential attachment
index"	34986
2375	780	FALSE	8.105263157894736	65250	"Preferential attachment
index"	65250
3021	1366	FALSE	7.253968253968254	49984	"Preferential attachment
index"	49984
2590	3313	FALSE	0.9795918367346939	8442	"Preferential attachment
index"	8442
2321	3470	FALSE	0.625	4800	"Preferential attachment
index"	4800
2365	3712	FALSE	1.45	10621	"Preferential attachment
index"	10621
696	3524	FALSE	3.0694444444444446	20970	"Preferential attachment
index"	20970
978	3183	FALSE	1.9523809523809523	14640	"Preferential attachment
index"	14640
3809	1761	FALSE	1.0366666666666666	8684	"Preferential attachment
index"	8684
1143	2781	FALSE	2.5343915343915344	20130	"Preferential attachment
index"	20130
2741	543	FALSE	7.980392156862745	57305	"Preferential attachment
index"	57305
3457	881	FALSE	4.764705882352941	36192	"Preferential attachment
index"	36192
3881	2629	FALSE	3.235294117647059	27136	"Preferential attachment
index"	27136
1232	1996	FALSE	1.6666666666666667	10923	"Preferential attachment
index"	10923
2742	3295	FALSE	1.4636363636363636	11011	"Preferential attachment
index"	11011
1851	3118	FALSE	0.3051948051948052	2200	"Preferential attachment
index"	2200
3099	2439	FALSE	0.85	6916	"Preferential attachment
index"	6916
1074	2459	FALSE	0.0673076923076923	1064	"Preferential attachment
index"	1064
941	3052	FALSE	1.8727272727272728	14640	"Preferential attachment
index"	14640
595	1469	FALSE	0.17982456140350878	1410	"Preferential attachment
index"	1410
1998	1382	FALSE	0.65625	4216	"Preferential attachment
index"	4216
1304	554	FALSE	22.1	157410	"Preferential attachment
index"	157410
163	393	FALSE	8.933333333333334	65793	"Preferential attachment
index"	65793
2668	73	FALSE	2.6574074074074074	22220	"Preferential attachment
index"	22220
3839	3592	FALSE	1.2272727272727273	8850	"Preferential attachment
index"	8850
890	2327	FALSE	7.083333333333333	45192	"Preferential attachment
index"	45192
735	4047	FALSE	1.5248868778280542	11954	"Preferential attachment
index"	11954
2022	3796	FALSE	0.46502057613168724	3822	"Preferential attachment
index"	3822
1525	1913	FALSE	1.7883597883597884	13915	"Preferential attachment
index"	13915
674	757	FALSE	9.2	58926	"Preferential attachment
index"	58926
741	4048	FALSE	0.59375	4410	"Preferential attachment
index"	4410
2232	430	FALSE	0.18235294117647058	1600	"Preferential attachment
index"	1600
3051	2036	FALSE	0.8888888888888888	6783	"Preferential attachment
index"	6783
1423	1479	FALSE	9.36111111111111	66493	"Preferential attachment
index"	66493
1056	714	FALSE	12.066666666666666	86428	"Preferential attachment
index"	86428
1516	3339	FALSE	1.18	9384	"Preferential attachment
index"	9384
2943	3178	FALSE	2.090909090909091	14432	"Preferential attachment
index"	14432
3480	3698	FALSE	1.542857142857143	12376	"Preferential attachment
index"	12376
3893	2367	FALSE	7.535714285714286	57084	"Preferential attachment
index"	57084
2378	1192	FALSE	0.2421875	1755	"Preferential attachment
index"	1755
1674	557	FALSE	2.601503759398496	20224	"Preferential attachment
index"	20224
3756	115	FALSE	6.019607843137255	42588	"Preferential attachment
index"	42588
1742	3036	FALSE	4.888888888888889	36176	"Preferential attachment
index"	36176
586	1732	FALSE	3.875	30366	"Preferential attachment
index"	30366
106	1693	FALSE	11.19047619047619	82006	"Preferential attachment
index"	82006
717	3571	FALSE	8.741176470588234	62062	"Preferential attachment
index"	62062
918	1397	FALSE	6.394736842105263	39574	"Preferential attachment
index"	39574
1912	3356	FALSE	2.8421052631578947	22770	"Preferential attachment
index"	22770
1262	1004	FALSE	11.35	74304	"Preferential attachment
index"	74304
1629	2350	FALSE	0.2	1870	"Preferential attachment
index"	1870
3701	1633	FALSE	0.43823529411764706	3564	"Preferential attachment
index"	3564
3441	2179	FALSE	2.9047619047619047	21200	"Preferential attachment
index"	21200
3082	2016	FALSE	7.825	51360	"Preferential attachment
index"	51360
255	27	FALSE	0.2647058823529412	2610	"Preferential attachment
index"	2610
56	1475	FALSE	10.6	85365	"Preferential attachment
index"	85365
1502	3311	FALSE	5.8431372549019605	39300	"Preferential attachment
index"	39300
627	1465	FALSE	7.428571428571429	55638	"Preferential attachment
index"	55638
3111	1211	FALSE	1.3915343915343916	10974	"Preferential attachment
index"	10974
3940	3024	FALSE	2.672727272727273	19292	"Preferential attachment
index"	19292
3565	585	FALSE	40	212160	"Preferential attachment
index"	212160
788	2887	FALSE	1.7272727272727273	11150	"Preferential attachment
index"	11150
1485	191	FALSE	1.0441176470588236	8694	"Preferential attachment
index"	8694
3667	3538	FALSE	0.5333333333333333	4720	"Preferential attachment
index"	4720
367	3710	FALSE	1.8974358974358974	14586	"Preferential attachment
index"	14586
677	54	FALSE	3.8402777777777777	28390	"Preferential attachment
index"	28390
458	55	FALSE	3.316666666666667	22218	"Preferential attachment
index"	22218
2595	1607	FALSE	7.092592592592593	50388	"Preferential attachment
index"	50388
2990	2163	FALSE	3.223076923076923	25992	"Preferential attachment
index"	25992
3521	2124	FALSE	3.02	21476	"Preferential attachment
index"	21476
1501	3212	FALSE	3.5729166666666665	31832	"Preferential attachment
index"	31832
2974	3159	FALSE	1.3157894736842106	12096	"Preferential attachment
index"	12096
2524	3680	FALSE	2.695906432748538	23782	"Preferential attachment
index"	23782
1432	2832	FALSE	1.7470588235294118	13612	"Preferential attachment
index"	13612
523	102	FALSE	5.311111111111111	41382	"Preferential attachment
index"	41382
2571	1353	FALSE	4.398496240601504	31125	"Preferential attachment
index"	31125
2230	225	FALSE	3.980392156862745	27666	"Preferential attachment
index"	27666
1031	2259	FALSE	3.3484848484848486	22176	"Preferential attachment
index"	22176
3686	3190	FALSE	9.11111111111111	69360	"Preferential attachment
index"	69360
2541	1433	FALSE	1.280701754385965	10320	"Preferential attachment
index"	10320
2755	1977	FALSE	0.4176470588235294	3335	"Preferential attachment
index"	3335
989	2441	FALSE	1.1142857142857143	8512	"Preferential attachment
index"	8512
3491	347	FALSE	3.9761904761904763	28026	"Preferential attachment
index"	28026
762	2806	FALSE	5.87037037037037	41525	"Preferential attachment
index"	41525
3539	3050	FALSE	7.556818181818182	51624	"Preferential attachment
index"	51624
1932	2707	FALSE	0.2631578947368421	1848	"Preferential attachment
index"	1848
568	2171	FALSE	1.0333333333333334	8580	"Preferential attachment
index"	8580
1716	2163	FALSE	8.461538461538462	55176	"Preferential attachment
index"	55176
318	3741	FALSE	0.4269230769230769	3658	"Preferential attachment
index"	3658
582	105	FALSE	1.2115384615384615	9408	"Preferential attachment
index"	9408
2858	1179	FALSE	2.6363636363636362	18144	"Preferential attachment
index"	18144
3079	2510	FALSE	3.1607142857142856	25960	"Preferential attachment
index"	25960
3221	1856	FALSE	0.6466165413533834	4500	"Preferential attachment
index"	4500
1459	2853	FALSE	0.1326530612244898	704	"Preferential attachment
index"	704
2622	3434	FALSE	0.16666666666666666	1386	"Preferential attachment
index"	1386
3070	1145	FALSE	5.342105263157895	40788	"Preferential attachment
index"	40788
2366	1446	FALSE	2.484126984126984	18352	"Preferential attachment
index"	18352
2367	596	FALSE	5.571428571428571	41322	"Preferential attachment
index"	41322
3988	3383	FALSE	6.428571428571429	53109	"Preferential attachment
index"	53109
2296	2608	FALSE	0.3736842105263158	3366	"Preferential attachment
index"	3366
692	1579	FALSE	3.0256410256410255	22101	"Preferential attachment
index"	22101
1224	3454	FALSE	0.4441176470588235	3540	"Preferential attachment
index"	3540
619	256	FALSE	2.5694444444444446	18495	"Preferential attachment
index"	18495
1041	2310	FALSE	0.6666666666666666	6580	"Preferential attachment
index"	6580
2402	1562	FALSE	2.0980392156862746	16652	"Preferential attachment
index"	16652
2007	4056	FALSE	4.078125	29295	"Preferential attachment
index"	29295
415	2065	FALSE	1.1719576719576719	8880	"Preferential attachment
index"	8880
3252	3718	FALSE	4.5	31350	"Preferential attachment
index"	31350
3030	378	FALSE	19.3125	142290	"Preferential attachment
index"	142290
506	385	FALSE	10.604166666666666	77040	"Preferential attachment
index"	77040
3563	3967	FALSE	5.338345864661654	37488	"Preferential attachment
index"	37488
3095	1887	FALSE	0.25630252100840334	1720	"Preferential attachment
index"	1720
382	3328	FALSE	0.23809523809523808	1341	"Preferential attachment
index"	1341
1165	1029	FALSE	8.380952380952381	54480	"Preferential attachment
index"	54480
3609	2688	FALSE	4.807017543859649	34425	"Preferential attachment
index"	34425
642	808	FALSE	20.285714285714285	98340	"Preferential attachment
index"	98340
2396	1512	FALSE	5.046875	33232	"Preferential attachment
index"	33232
3440	681	FALSE	3.111111111111111	24288	"Preferential attachment
index"	24288
2861	281	FALSE	0.7091836734693877	5626	"Preferential attachment
index"	5626
69	2292	FALSE	2.7023809523809526	18734	"Preferential attachment
index"	18734
3862	3872	FALSE	1.986842105263158	16080	"Preferential attachment
index"	16080
399	1977	FALSE	0.6888888888888889	5520	"Preferential attachment
index"	5520
2809	101	FALSE	2.934640522875817	21895	"Preferential attachment
index"	21895
1020	2030	FALSE	3.979020979020979	31570	"Preferential attachment
index"	31570
1359	191	FALSE	3.9411764705882355	28782	"Preferential attachment
index"	28782
3324	814	FALSE	7.357142857142857	58720	"Preferential attachment
index"	58720
3545	2893	FALSE	0.43722943722943725	3880	"Preferential attachment
index"	3880
855	3554	FALSE	4.063157894736842	26790	"Preferential attachment
index"	26790
3178	1918	FALSE	0.3181818181818182	2904	"Preferential attachment
index"	2904
1544	3767	FALSE	1.8671679197994988	13750	"Preferential attachment
index"	13750
1472	3324	FALSE	0.2714285714285714	3040	"Preferential attachment
index"	3040
1298	3760	FALSE	16	124091	"Preferential attachment
index"	124091
3753	1852	FALSE	0.6103896103896104	4806	"Preferential attachment
index"	4806
2689	547	FALSE	0.6593137254901961	5936	"Preferential attachment
index"	5936
203	983	FALSE	3.6904761904761907	26607	"Preferential attachment
index"	26607
2729	2111	FALSE	0.2762237762237762	1943	"Preferential attachment
index"	1943
2737	3737	FALSE	0.2261904761904762	1836	"Preferential attachment
index"	1836
2198	2539	FALSE	0.7155172413793104	5148	"Preferential attachment
index"	5148
159	884	FALSE	8.55	60705	"Preferential attachment
index"	60705
1821	827	FALSE	1.0178571428571428	8052	"Preferential attachment
index"	8052
392	2883	FALSE	1.3506493506493507	9765	"Preferential attachment
index"	9765
2622	421	FALSE	1.4166666666666667	7740	"Preferential attachment
index"	7740
760	1640	FALSE	2	13225	"Preferential attachment
index"	13225
370	1327	FALSE	5.9411764705882355	40506	"Preferential attachment
index"	40506
2612	3986	FALSE	0.4517241379310345	3432	"Preferential attachment
index"	3432
3322	3524	FALSE	1.0192307692307692	8550	"Preferential attachment
index"	8550
3448	3352	FALSE	0.7684210526315789	6579	"Preferential attachment
index"	6579
878	2590	FALSE	0.5641025641025641	4830	"Preferential attachment
index"	4830
811	3432	FALSE	2.6666666666666665	15934	"Preferential attachment
index"	15934
3209	3506	FALSE	0.9338235294117647	7068	"Preferential attachment
index"	7068
472	3546	FALSE	0.9396825396825397	8439	"Preferential attachment
index"	8439
1426	2736	FALSE	8.333333333333334	51712	"Preferential attachment
index"	51712
3050	526	FALSE	13.03125	92254	"Preferential attachment
index"	92254
1745	1294	FALSE	12.791666666666666	92169	"Preferential attachment
index"	92169
1864	1514	FALSE	2.8435374149659864	16800	"Preferential attachment
index"	16800
4048	4044	FALSE	1.2828947368421053	10710	"Preferential attachment
index"	10710
3897	1448	FALSE	9.95	67808	"Preferential attachment
index"	67808
331	658	FALSE	1.0924369747899159	8918	"Preferential attachment
index"	8918
387	1555	FALSE	8.962962962962964	57768	"Preferential attachment
index"	57768
1702	3971	FALSE	2.287179487179487	21390	"Preferential attachment
index"	21390
3870	742	FALSE	0.8353174603174603	6438	"Preferential attachment
index"	6438
217	4073	FALSE	1.6761904761904762	13144	"Preferential attachment
index"	13144
1935	1107	FALSE	0.4659090909090909	3528	"Preferential attachment
index"	3528
3949	2555	FALSE	1.9389978213507626	15386	"Preferential attachment
index"	15386
1001	2154	FALSE	6.45	47488	"Preferential attachment
index"	47488
3866	2239	FALSE	1.6984126984126984	14175	"Preferential attachment
index"	14175
3447	1660	FALSE	0.3473389355742297	3300	"Preferential attachment
index"	3300
2022	2322	FALSE	0.5	4095	"Preferential attachment
index"	4095
267	1329	FALSE	1.4666666666666666	11468	"Preferential attachment
index"	11468
