"","feature","bin_number","num_edges","bin_size","bin_mean_feature","bin_std_feature","expected_percent_correct","lower_ci","upper_ci","metaedge"
"652","scaled_degree",2,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"653","scaled_degree",3,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"654","scaled_degree",4,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"655","scaled_degree",5,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"656","scaled_degree",6,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"657","scaled_degree",7,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"658","scaled_degree",8,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"659","scaled_degree",9,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"660","scaled_degree",10,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"661","scaled_degree",11,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"662","scaled_degree",12,0,21418,0,0,2.33437602128951e-05,2.29259884876421e-08,0.000117273624034911,"CiPC"
"663","scaled_degree",13,0,21417,0,0,2.33448501260622e-05,2.29270589326442e-08,0.000117279099375902,"CiPC"
"664","scaled_degree",14,14,21418,0.00231603768348562,0.00165352077784677,0.000676969046173958,0.000374664389924236,0.00106714665004777,"CiPC"
"665","scaled_degree",15,23,21417,0.0034965034965035,0,0.00109720795592492,0.000699478411707494,0.00158291495865394,"CiPC"
"666","scaled_degree",16,17,21418,0.0034965034965035,0,0.000817031607451328,0.000480258709512725,0.0012417312945496,"CiPC"
"667","scaled_degree",17,16,21418,0.0034965034965035,0,0.000770344087025538,0.000444703514801481,0.00118389674503672,"CiPC"
"668","scaled_degree",18,34,21417,0.00413925151283325,0.00135437488250195,0.00161079465869829,0.00111908390603639,0.00219048052794708,"CiPC"
"669","scaled_degree",19,42,21418,0.00699300699300699,0,0.00198421961809608,0.00143347349922602,0.00262290604469795,"CiPC"
"670","scaled_degree",20,29,21417,0.00699300699300699,0,0.00137734615743767,0.000926130886249312,0.00191654589037705,"CiPC"
"671","scaled_degree",21,66,21418,0.00963734183455913,0.00150117436747006,0.00310472010831505,0.00240456563949851,0.00389267143505552,"CiPC"
"672","scaled_degree",22,62,21418,0.0132428967987844,0.00143044895932448,0.00291797002661189,0.00224054658048404,0.00368321717549434,"CiPC"
"673","scaled_degree",23,116,21417,0.0189555973279184,0.00251833817573053,0.00543935007937249,0.00449879967746048,0.00646732985204421,"CiPC"
"674","scaled_degree",24,156,21418,0.0282121697519961,0.00398862223783087,0.00730659694663616,0.00621026567787766,0.00849003724513298,"CiPC"
"675","scaled_degree",25,454,21417,0.0718826394691362,0.0508635566935274,0.0212204687645905,0.0193331264811883,0.0231924896210052,"CiPC"
"676","xswap_prior",1,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"677","xswap_prior",2,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"678","xswap_prior",3,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"679","xswap_prior",4,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"680","xswap_prior",5,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"681","xswap_prior",6,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"682","xswap_prior",7,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"683","xswap_prior",8,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"684","xswap_prior",9,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"685","xswap_prior",10,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"686","xswap_prior",11,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"687","xswap_prior",12,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"688","xswap_prior",13,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"689","xswap_prior",14,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"690","xswap_prior",15,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"691","xswap_prior",16,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"692","xswap_prior",17,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"693","xswap_prior",18,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"694","xswap_prior",19,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"695","xswap_prior",20,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"696","xswap_prior",21,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"697","xswap_prior",22,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"698","xswap_prior",23,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"699","xswap_prior",24,13,8505,0.0010367089126779,0.00171110397610505,0.00158711497766283,0.000857016579594729,0.00253800177124284,"CpD"
"700","xswap_prior",25,377,8504,0.0448239405806296,0.0522603191556831,0.0443856554967666,0.0401113964053816,0.0488628389556404,"CpD"
"701","analytic_prior",1,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"702","analytic_prior",2,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"703","analytic_prior",3,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"704","analytic_prior",4,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"705","analytic_prior",5,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"706","analytic_prior",6,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"707","analytic_prior",7,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"708","analytic_prior",8,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"709","analytic_prior",9,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"710","analytic_prior",10,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"711","analytic_prior",11,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"712","analytic_prior",12,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"713","analytic_prior",13,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"714","analytic_prior",14,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"715","analytic_prior",15,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"716","analytic_prior",16,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"717","analytic_prior",17,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"718","analytic_prior",18,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"719","analytic_prior",19,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"720","analytic_prior",20,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"721","analytic_prior",21,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"722","analytic_prior",22,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"723","analytic_prior",23,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"724","analytic_prior",24,14,8505,0.0011251300140189,0.00185824241533133,0.00170467905008229,0.000943694388659592,0.00268648579268072,"CpD"
"725","analytic_prior",25,376,8504,0.0422816440461188,0.0455703093507194,0.0442680776014109,0.0399993780052498,0.0487397538299525,"CpD"
"726","scaled_degree",1,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"727","scaled_degree",2,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"728","scaled_degree",3,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"729","scaled_degree",4,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"730","scaled_degree",5,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"731","scaled_degree",6,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"732","scaled_degree",7,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"733","scaled_degree",8,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"734","scaled_degree",9,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"735","scaled_degree",10,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"736","scaled_degree",11,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"737","scaled_degree",12,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"738","scaled_degree",13,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"739","scaled_degree",14,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"740","scaled_degree",15,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"741","scaled_degree",16,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"742","scaled_degree",17,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"743","scaled_degree",18,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"744","scaled_degree",19,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"745","scaled_degree",20,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"746","scaled_degree",21,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"747","scaled_degree",22,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"748","scaled_degree",23,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CpD"
"749","scaled_degree",24,14,8505,0.0016251877980273,0.00268412793325656,0.00170467905008229,0.000943694388659592,0.00268648579268072,"CpD"
"750","scaled_degree",25,376,8504,0.0646179575624543,0.0779423652311863,0.0442680776014109,0.0399993780052498,0.0487397538299525,"CpD"
"751","xswap_prior",1,0,96349,0,0,5.18941359626362e-06,5.09640248714671e-09,2.60708863763969e-05,"CrC"
"752","xswap_prior",2,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"753","xswap_prior",3,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"754","xswap_prior",4,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"755","xswap_prior",5,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"756","xswap_prior",6,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"757","xswap_prior",7,0,96349,0,0,5.18941359626362e-06,5.09640248714671e-09,2.60708863763969e-05,"CrC"
"758","xswap_prior",8,10,96348,2.27799653703012e-06,1.26141152822289e-05,0.000108978816593841,5.33645243252923e-05,0.000184110510247279,"CrC"
"759","xswap_prior",9,138,96348,0.00015479103149974,6.01771492237764e-05,0.00143748248554733,0.00120820326018911,0.00168635591617563,"CrC"
"760","xswap_prior",10,135,96348,0.00035303889610873,6.71931240043211e-05,0.00140634568080624,0.00117967002586628,0.00165261653821464,"CrC"
"761","xswap_prior",11,201,96348,0.000561086912344109,7.061817661746e-05,0.00209135538511038,0.00181280924492252,0.00238947322413592,"CrC"
"762","xswap_prior",12,125,96348,0.000802120879435111,9.2461837445653e-05,0.00130255633166924,0.00108477536208962,0.00153993574905371,"CrC"
"763","xswap_prior",13,236,96349,0.00109296986952497,8.74166567428894e-05,0.00245459263103269,0.00215204063895742,0.0027767028774254,"CrC"
"764","xswap_prior",14,153,96348,0.00146135987415675,0.00011404774995393,0.00159316650925282,0.0013512751739819,0.0018546469303039,"CrC"
"765","xswap_prior",15,164,96348,0.00188449248804237,0.000131152301867578,0.00170733479330351,0.00145658444045402,0.00197767036121489,"CrC"
"766","xswap_prior",16,330,96348,0.00240984090731903,0.000184805506450233,0.00343023798897757,0.00307091659353251,0.00380908118196772,"CrC"
"767","xswap_prior",17,282,96348,0.00301384658851548,0.00020819629159338,0.00293204911312001,0.00260051993433009,0.00328311895072547,"CrC"
"768","xswap_prior",18,419,96348,0.00392272835184905,0.000287796074086433,0.0043539631962968,0.00394805758678665,0.0047793551899347,"CrC"
"769","xswap_prior",19,504,96349,0.00502446051369578,0.000346814817777004,0.00523611831862999,0.00479021736263875,0.00570147133749336,"CrC"
"770","xswap_prior",20,591,96348,0.00643809315848296,0.000510814824283809,0.00613914000145305,0.00565570359241982,0.00664199357941067,"CrC"
"771","xswap_prior",21,612,96348,0.00837103376786571,0.000640185029349155,0.00635709763464073,0.0058650317560528,0.00686857219368497,"CrC"
"772","xswap_prior",22,844,96348,0.0111511337066159,0.000962785187113737,0.00876501053461894,0.00818617405537989,0.00936316164532192,"CrC"
"773","xswap_prior",23,779,96348,0.0153916191910738,0.00159209947806742,0.00809037976522849,0.00753447020212901,0.00866563034783818,"CrC"
"774","xswap_prior",24,1430,96348,0.0232419189047714,0.00313438993323047,0.0148470663940466,0.0140930008462463,0.0156202081016044,"CrC"
"775","xswap_prior",25,6019,96348,0.0493600645576452,0.0200101759998667,0.0624759987130121,0.0609564580281121,0.0640127434520805,"CrC"
"776","analytic_prior",1,0,96349,0,0,5.18941359626362e-06,5.09640248714671e-09,2.60708863763969e-05,"CrC"
"777","analytic_prior",2,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"778","analytic_prior",3,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"779","analytic_prior",4,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"780","analytic_prior",5,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"781","analytic_prior",6,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"782","analytic_prior",7,0,96349,0,0,5.18941359626362e-06,5.09640248714671e-09,2.60708863763969e-05,"CrC"
"783","analytic_prior",8,10,96348,2.43473841695321e-06,1.34820534510784e-05,0.000108978816593841,5.33645243252923e-05,0.000184110510247279,"CrC"
"784","analytic_prior",9,139,96348,0.000160414296817269,5.99147327485049e-05,0.00144786142046103,0.00121772064855564,0.0016975960630603,"CrC"
"785","analytic_prior",10,165,96348,0.000364010287139486,6.89799138858016e-05,0.00171771372821721,0.00146617299130216,0.00198883932422435,"CrC"
"786","analytic_prior",11,170,96348,0.00057609993957763,7.54798773349731e-05,0.00176960840278571,0.00151415129294008,0.0020446485826793,"CrC"
"787","analytic_prior",12,128,96348,0.000822292203308238,8.89311858692934e-05,0.00133369313641034,0.00111320750960967,0.00157377625111283,"CrC"
"788","analytic_prior",13,234,96349,0.00111154335202918,0.000106097314830244,0.00243383497664764,0.00213260455691343,0.00275462441578781,"CrC"
"789","analytic_prior",14,151,96348,0.00148153693856339,0.000104423488734535,0.00157240863942542,0.00133216195808344,0.00183224510064072,"CrC"
"790","analytic_prior",15,162,96348,0.00191163582318125,0.000128491846025501,0.00168657692347611,0.00143741462137905,0.00195532515064493,"CrC"
"791","analytic_prior",16,256,96348,0.00241519728034818,0.000174493348711884,0.00266219680536383,0.00234672374227959,0.00299722062979062,"CrC"
"792","analytic_prior",17,365,96348,0.0030395867572154,0.000225580923914261,0.00379350071095704,0.00341518202593193,0.00419132731977946,"CrC"
"793","analytic_prior",18,422,96348,0.00391601224251274,0.000262124598452455,0.00438510000103789,0.00397771611324358,0.00481196907257018,"CrC"
"794","analytic_prior",19,501,96349,0.00500598113148918,0.000352034917772547,0.00520498183705241,0.00476043155644605,0.00566898538807778,"CrC"
"795","analytic_prior",20,589,96348,0.00639038558791539,0.000495801519449877,0.00611838213162565,0.00563577565835833,0.00662040658193789,"CrC"
"796","analytic_prior",21,606,96348,0.00827597637394226,0.000633613270412463,0.00629482402515854,0.00580520811910431,0.00680385103752568,"CrC"
"797","analytic_prior",22,826,96348,0.010991902131806,0.000952684514899418,0.00857818970617235,0.00800560881041463,0.0091700925430539,"CrC"
"798","analytic_prior",23,783,96348,0.0151747226604814,0.00153763674084287,0.00813189550488329,0.00757454739228888,0.00870858301377786,"CrC"
"799","analytic_prior",24,1469,96348,0.0225906183683132,0.0030238374725303,0.0152518448556809,0.0144875899768461,0.0160351600038618,"CrC"
"800","analytic_prior",25,5996,96348,0.0470266832233497,0.0180161130002496,0.062237283209997,0.0607204753829644,0.0637713044770394,"CrC"
"801","scaled_degree",1,0,96349,0,0,5.18941359626362e-06,5.09640248714671e-09,2.60708863763969e-05,"CrC"
"802","scaled_degree",2,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"803","scaled_degree",3,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"804","scaled_degree",4,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"805","scaled_degree",5,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"806","scaled_degree",6,0,96348,0,0,5.18946745684958e-06,5.09645538278803e-09,2.60711569630087e-05,"CrC"
"807","scaled_degree",7,0,96349,0,0,5.18941359626362e-06,5.09640248714671e-09,2.60708863763969e-05,"CrC"
"808","scaled_degree",8,10,96348,9.38865242114062e-06,5.19884653289433e-05,0.000108978816593841,5.33645243252923e-05,0.000184110510247279,"CrC"
"809","scaled_degree",9,139,96348,0.000618577365729374,0.000231038618672354,0.00144786142046103,0.00121772064855564,0.0016975960630603,"CrC"
"810","scaled_degree",10,139,96348,0.00140375009002986,0.000266085091600845,0.00144786142046103,0.00121772064855564,0.0016975960630603,"CrC"
"811","scaled_degree",11,141,96348,0.00222173527522383,0.000291284902168839,0.00146861929028843,0.00123676468809017,0.00172006709090185,"CrC"
"812","scaled_degree",12,160,96348,0.00317155960159681,0.00034348251279334,0.00166581905364871,0.00141825466231827,0.00193297007740742,"CrC"
"813","scaled_degree",13,257,96349,0.00428760465523739,0.000409922072709878,0.00267254800207577,0.00235644588996438,0.00300820028705255,"CrC"
"814","scaled_degree",14,151,96348,0.00571617442853682,0.000403711579209401,0.00157240863942542,0.00133216195808344,0.00183224510064072,"CrC"
"815","scaled_degree",15,157,96348,0.00737720074579037,0.000496847268441157,0.00163468224890762,0.00138953361697677,0.00189941856910487,"CrC"
"816","scaled_degree",16,238,96348,0.00932366307687546,0.000674402708538796,0.00247537597691725,0.0021715048818142,0.00279880476236687,"CrC"
"817","scaled_degree",17,385,96348,0.0117420170352547,0.000874250255143346,0.00400107940923102,0.00361231713129391,0.00440934164961781,"CrC"
"818","scaled_degree",18,425,96348,0.0151392097424087,0.00101716259414905,0.00441623680577899,0.00400737994812282,0.00484457764644508,"CrC"
"819","scaled_degree",19,474,96349,0.0193711713099483,0.00137006394957982,0.00492475350285418,0.00449254878584325,0.0053764223486477,"CrC"
"820","scaled_degree",20,603,96348,0.024758354660353,0.00193417994066717,0.00626368722041744,0.00577530093146819,0.00677148582843734,"CrC"
"821","scaled_degree",21,619,96348,0.0321176142251283,0.00247826436211712,0.00642975017903663,0.00593484140499892,0.00694406480280463,"CrC"
"822","scaled_degree",22,806,96348,0.0427679990987881,0.00374475987618382,0.00837061100789837,0.00780506328715465,0.00895548878969932,"CrC"
"823","scaled_degree",23,800,96348,0.0592784303204885,0.00609350494920934,0.00830833739841617,0.0077449170261119,0.00889109026734392,"CrC"
"824","scaled_degree",24,1472,96348,0.0889001007643369,0.0121668759045621,0.015282981660422,0.0145179488794752,0.016067073488318,"CrC"
"825","scaled_degree",25,5996,96348,0.190971897748584,0.0788035123125289,0.062237283209997,0.0607204753829644,0.0637713044770394,"CrC"
"826","xswap_prior",1,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"827","xswap_prior",2,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"828","xswap_prior",3,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"829","xswap_prior",4,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"830","xswap_prior",5,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"831","xswap_prior",6,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"832","xswap_prior",7,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"833","xswap_prior",8,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"834","xswap_prior",9,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"835","xswap_prior",10,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"836","xswap_prior",11,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"837","xswap_prior",12,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"838","xswap_prior",13,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"839","xswap_prior",14,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"840","xswap_prior",15,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"841","xswap_prior",16,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"842","xswap_prior",17,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"843","xswap_prior",18,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"844","xswap_prior",19,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"845","xswap_prior",20,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"846","xswap_prior",21,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"847","xswap_prior",22,6,8505,0.000665093441306274,0.000719367914158827,0.000764166470726546,0.000294511045209188,0.00145359312714705,"CtD"
"848","xswap_prior",23,39,8505,0.00520775446328766,0.00216553554011623,0.00464378086056901,0.00331235775437812,0.00619543970581743,"CtD"
"849","xswap_prior",24,90,8505,0.014054399633334,0.00338645820661942,0.0106395485539619,0.00857033020854479,0.0129265634423077,"CtD"
"850","xswap_prior",25,620,8504,0.068852158947545,0.0760312112558455,0.0729570840681952,0.0675262017536797,0.0785781795894356,"CtD"
"851","analytic_prior",1,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"852","analytic_prior",2,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"853","analytic_prior",3,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"854","analytic_prior",4,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"855","analytic_prior",5,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"856","analytic_prior",6,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"857","analytic_prior",7,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"858","analytic_prior",8,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"859","analytic_prior",9,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"860","analytic_prior",10,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"861","analytic_prior",11,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"862","analytic_prior",12,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"863","analytic_prior",13,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"864","analytic_prior",14,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"865","analytic_prior",15,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"866","analytic_prior",16,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"867","analytic_prior",17,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"868","analytic_prior",18,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"869","analytic_prior",19,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"870","analytic_prior",20,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"871","analytic_prior",21,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
"872","analytic_prior",22,7,8505,0.000772120801554208,0.000839181449455171,0.000881730543146015,0.000368217430705239,0.00161532553999519,"CtD"
"873","analytic_prior",23,38,8505,0.00571477062843406,0.00224530071170701,0.00452621678814954,0.00321317621239102,0.00605953474418454,"CtD"
"874","analytic_prior",24,89,8505,0.0147987174078745,0.00339730998290617,0.0105219844815424,0.00846475323001451,0.0127970626487117,"CtD"
"875","analytic_prior",25,621,8504,0.0608063418242837,0.0586910372948798,0.0730746619635508,0.0676396518993689,0.0786998328982631,"CtD"
"876","scaled_degree",1,0,8505,0,0,5.87820362097343e-05,5.77331112196536e-08,0.000295296691838162,"CtD"
